2.5%,97.5%,estimate,region,site_id,year,month,day,species,stage,louse_species
0,0.3,0.15,JS,J02,2015,06,09,SO,motile,caligus
0,0.5,0.25,DI,D09,2015,06,11,SO,motile,caligus
0.6,1.9,1.25,DI,D07,2015,06,13,SO,motile,caligus
0.2692307692307692,0.9615384615384616,0.6153846153846154,DI,D09,2015,06,14,SO,motile,caligus
0.3333333333333333,0.8666666666666667,0.6,JS,J03,2015,06,15,SO,motile,caligus
0.16666666666666666,1.3333333333333333,0.75,JS,J02,2015,06,16,SO,motile,caligus
0,0.5,0.25,JS,J09,2015,06,16,SO,motile,caligus
0,0.25,0.125,DI,D08,2015,06,17,SO,motile,caligus
0.6,1.6,1.1,DI,D09,2015,06,18,SO,motile,caligus
0.3,1.6,0.9500000000000001,JS,J02,2015,06,19,SO,motile,caligus
0.4166666666666667,1.6666666666666667,1.0416666666666667,JS,J09,2015,06,19,SO,motile,caligus
0.2727272727272727,2.184090909090907,1.2284090909090897,DI,D09,2015,06,20,SO,motile,caligus
0.5,2.1,1.3,DI,D09,2015,06,22,SO,motile,caligus
0.18181818181818182,0.9090909090909091,0.5454545454545454,DI,D10,2015,06,22,SO,motile,caligus
0,0.5,0.25,JS,J02,2015,06,23,SO,motile,caligus
0.08,0.4,0.24000000000000002,JS,J03,2015,06,23,SO,motile,caligus
0.14285714285714285,1.5714285714285714,0.8571428571428571,JS,J09,2015,06,23,SO,motile,caligus
0,0.5714285714285714,0.2857142857142857,DI,D10,2015,06,24,SO,motile,caligus
0.2727272727272727,0.8181818181818182,0.5454545454545454,DI,D09,2015,06,27,SO,motile,caligus
0.125,1.375,0.75,DI,D09,2015,06,29,SO,motile,caligus
0,5,2.5,JS,J03,2015,07,01,SO,motile,caligus
0.25,0.8,0.525,JS,J09,2015,07,01,SO,motile,caligus
0.45454545454545453,2.093181818181816,1.2738636363636353,DI,D09,2015,07,02,SO,motile,caligus
2.25,3,2.625,DI,D09,2015,07,06,SO,motile,caligus
0.4,4,2.2,DI,D09,2015,07,07,SO,motile,caligus
0.25,0.9512499999999988,0.6006249999999994,JS,J09,2015,07,07,SO,motile,caligus
0.4666666666666667,1.4,0.9333333333333333,DI,D09,2015,07,14,SO,motile,caligus
0.23333333333333334,0.8,0.5166666666666667,DI,D07,2016,05,14,SO,motile,caligus
0,0,0,DI,D08,2016,05,14,SO,motile,caligus
0.03333333333333333,0.26666666666666666,0.15,DI,D22,2016,05,15,SO,motile,caligus
0.06666666666666667,0.4,0.23333333333333334,DI,D07,2016,05,19,SO,motile,caligus
0,0.16666666666666666,0.08333333333333333,DI,D08,2016,05,19,SO,motile,caligus
0.1,1.3,0.7000000000000001,JS,J02,2016,05,22,SO,motile,caligus
0.3,0.8666666666666667,0.5833333333333334,JS,J09,2016,05,22,SO,motile,caligus
0,0.3,0.15,DI,D09,2016,05,23,SO,motile,caligus
0.03333333333333333,0.3333333333333333,0.18333333333333332,DI,D22,2016,05,23,SO,motile,caligus
0.1,0.7,0.39999999999999997,DI,D27,2016,05,23,SO,motile,caligus
0.23333333333333334,0.9,0.5666666666666667,DI,D07,2016,05,26,SO,motile,caligus
0.16666666666666666,0.7008333333333325,0.4337499999999996,DI,D09,2016,05,27,SO,motile,caligus
0.16666666666666666,0.6333333333333333,0.39999999999999997,DI,D22,2016,05,27,SO,motile,caligus
0.2,1.1,0.65,JS,J09,2016,05,27,SO,motile,caligus
0.10526315789473684,0.5789473684210527,0.34210526315789475,JS,J02,2016,05,28,SO,motile,caligus
0.23333333333333334,0.5333333333333333,0.3833333333333333,JS,J03,2016,05,28,SO,motile,caligus
0.26666666666666666,0.7008333333333325,0.48374999999999957,DI,D09,2016,06,01,SO,motile,caligus
0.13333333333333333,0.6666666666666666,0.39999999999999997,DI,D22,2016,06,01,SO,motile,caligus
0.1875,0.75,0.46875,DI,D27,2016,06,01,SO,motile,caligus
0.49886363636363645,1.3636363636363635,0.93125,JS,J02,2016,06,01,SO,motile,caligus
0,0.6,0.3,DI,D20,2016,06,02,SO,motile,caligus
0.05,0.4,0.225,JS,J09,2016,06,02,SO,motile,caligus
0.26666666666666666,0.8333333333333334,0.55,DI,D07,2016,06,03,SO,motile,caligus
0.4,1.0674999999999992,0.7337499999999997,JS,J03,2016,06,04,SO,motile,caligus
0.3,0.9666666666666667,0.6333333333333333,DI,D09,2016,06,07,SO,motile,caligus
0,0.25,0.125,DI,D22,2016,06,07,SO,motile,caligus
0,0,0,DI,D20,2016,06,08,SO,motile,caligus
0.06666666666666667,0.43333333333333335,0.25,DI,D07,2016,06,09,SO,motile,caligus
0,1.3,0.65,JS,J02,2016,06,09,SO,motile,caligus
0.13793103448275862,0.6905172413793097,0.4142241379310342,JS,J09,2016,06,09,SO,motile,caligus
0.05,0.6,0.325,JS,J03,2016,06,10,SO,motile,caligus
0.05,0.5,0.275,DI,D09,2016,06,14,SO,motile,caligus
0.13250000000000006,0.8333333333333334,0.4829166666666667,DI,D22,2016,06,14,SO,motile,caligus
0,0,0,DI,D27,2016,06,14,SO,motile,caligus
0,0.4012499999999989,0.20062499999999944,DI,D07,2016,06,16,SO,motile,caligus
0,0,0,JS,J03,2016,06,18,SO,motile,caligus
0.65,1.9,1.275,JS,J09,2016,06,18,SO,motile,caligus
0,0.42857142857142855,0.21428571428571427,DI,D09,2016,06,21,SO,motile,caligus
0,0,0,DI,D20,2016,06,22,SO,motile,caligus
0.11538461538461539,0.46153846153846156,0.2884615384615385,JS,J03,2016,06,23,SO,motile,caligus
0,1.5,0.75,JS,J02,2016,06,24,SO,motile,caligus
0,0,0,DI,D20,2016,06,30,SO,motile,caligus
0.06666666666666667,0.5333333333333333,0.3,JS,J09,2016,07,04,SO,motile,caligus
0,0,0,DI,D09,2016,07,06,SO,motile,caligus
0,0,0,DI,D27,2016,07,06,SO,motile,caligus
0,0.3341666666666659,0.16708333333333295,DI,D09,2017,05,25,SO,motile,caligus
0.03333333333333333,0.3341666666666659,0.1837499999999996,DI,D34,2017,05,26,SO,motile,caligus
0,0,0,DI,D09,2017,05,29,SO,motile,caligus
0.06666666666666667,0.4,0.23333333333333334,DI,D27,2017,06,05,SO,motile,caligus
0.058823529411764705,0.7647058823529411,0.4117647058823529,JS,J02,2017,06,06,SO,motile,caligus
0.043478260869565216,0.34782608695652173,0.19565217391304346,JS,J03,2017,06,06,SO,motile,caligus
0.025,0.2,0.1125,DI,D09,2017,06,07,SO,motile,caligus
0.125,0.6,0.3625,DI,D09,2017,06,12,SO,motile,caligus
0.35,1.575,0.9624999999999999,DI,D27,2017,06,13,SO,motile,caligus
0.125,0.4,0.2625,JS,J09,2017,06,13,SO,motile,caligus
0.13333333333333333,0.5,0.31666666666666665,JS,J03,2017,06,14,SO,motile,caligus
0,0.3,0.15,DI,D22,2017,06,19,SO,motile,caligus
0,1.0024999999999977,0.5012499999999989,DI,D09,2017,06,20,SO,motile,caligus
0.05,0.3,0.175,JS,J02,2017,06,20,SO,motile,caligus
0.1,0.375,0.2375,JS,J09,2017,06,21,SO,motile,caligus
0.21875,0.59375,0.40625,DI,D09,2017,06,26,SO,motile,caligus
0.16666666666666666,0.7333333333333333,0.44999999999999996,JS,J09,2017,06,27,SO,motile,caligus
0,0.8,0.4,DI,D10,2017,06,28,SO,motile,caligus
0.1,0.5341666666666659,0.31708333333333294,JS,J02,2017,06,28,SO,motile,caligus
0,1,0.5,DI,D27,2017,07,04,SO,motile,caligus
0,1,0.5,DI,D09,2017,07,05,SO,motile,caligus
2,2,2,JS,J09,2017,07,06,SO,motile,caligus
0,0,0,JS,J11,2018,05,21,SO,motile,caligus
0,0.8,0.4,DI,D09,2018,05,22,SO,motile,caligus
0,0,0,DI,D27,2018,05,23,SO,motile,caligus
0,0.3,0.15,DI,D09,2018,05,28,SO,motile,caligus
0,1,0.5,DI,D27,2018,05,29,SO,motile,caligus
0,0,0,DI,D10,2018,05,30,SO,motile,caligus
0,0,0,JS,J09,2018,05,31,SO,motile,caligus
0,0.5625,0.28125,JS,J03,2018,06,03,SO,motile,caligus
0,0.375,0.1875,DI,D09,2018,06,04,SO,motile,caligus
0,0.6,0.3,DI,D27,2018,06,05,SO,motile,caligus
0,0,0,DI,D10,2018,06,07,SO,motile,caligus
0,0.5,0.25,JS,J09,2018,06,07,SO,motile,caligus
0.1,0.7,0.39999999999999997,DI,D09,2018,06,11,SO,motile,caligus
0,0.375,0.1875,JS,J02,2018,06,12,SO,motile,caligus
0,0,0,DI,D10,2018,06,13,SO,motile,caligus
0.14285714285714285,0.7857142857142857,0.4642857142857143,JS,J09,2018,06,14,SO,motile,caligus
0,0.6,0.3,DI,D10,2018,06,20,SO,motile,caligus
0,0.875,0.4375,JS,J02,2018,06,20,SO,motile,caligus
0,0.5,0.25,JS,J09,2018,06,21,SO,motile,caligus
0,0.8,0.4,JS,J03,2018,06,23,SO,motile,caligus
1,1,1,DI,D27,2018,06,26,SO,motile,caligus
0,0,0,DI,D09,2018,06,27,SO,motile,caligus
0,0.8,0.4,JS,J09,2018,06,28,SO,motile,caligus
0,0,0,JS,J03,2018,07,03,SO,motile,caligus
0,0,0,JS,J03,2018,07,09,SO,motile,caligus
0,0,0,JS,J09,2018,07,09,SO,motile,caligus
0,0.6,0.3,DI,D09,2019,05,21,SO,motile,caligus
0,0.3,0.15,DI,D09,2019,05,25,SO,motile,caligus
0,1.8,0.9,DI,D22,2019,05,26,SO,motile,caligus
0,0,0,DI,D27,2019,05,26,SO,motile,caligus
0,0.5,0.25,JS,J11,2019,05,26,SO,motile,caligus
0.2,0.8,0.5,DI,D35,2019,05,27,SO,motile,caligus
0,0.6,0.3,DI,D09,2019,05,28,SO,motile,caligus
0,1,0.5,DI,D27,2019,05,29,SO,motile,caligus
0,1.1,0.55,JS,J02,2019,05,29,SO,motile,caligus
0,0,0,DI,D35,2019,05,30,SO,motile,caligus
0,0.5,0.25,JS,J11,2019,05,30,SO,motile,caligus
0,0.8,0.4,JS,J03,2019,05,31,SO,motile,caligus
0,0,0,DI,D27,2019,06,01,SO,motile,caligus
0.19750000000000015,1.4,0.7987500000000001,DI,D09,2019,06,02,SO,motile,caligus
0,0.3,0.15,DI,D35,2019,06,03,SO,motile,caligus
2,2,2,DI,D27,2019,06,04,SO,motile,caligus
1,2.6,1.8,DI,D09,2019,06,05,SO,motile,caligus
0.1,0.7,0.39999999999999997,JS,J11,2019,06,05,SO,motile,caligus
0,0.5,0.25,DI,D10,2019,06,06,SO,motile,caligus
0.14285714285714285,1.1428571428571428,0.6428571428571428,JS,J02,2019,06,06,SO,motile,caligus
0.1,0.9,0.5,JS,J11,2019,06,06,SO,motile,caligus
0.2,1.3,0.75,JS,J03,2019,06,09,SO,motile,caligus
0,0,0,DI,D09,2019,06,10,SO,motile,caligus
0,0,0,JS,J11,2019,06,10,SO,motile,caligus
0,0.6,0.3,DI,D22,2019,06,11,SO,motile,caligus
0,0,0,DI,D27,2019,06,11,SO,motile,caligus
0,0.7,0.35,JS,J03,2019,06,11,SO,motile,caligus
0,0.3,0.15,DI,D10,2019,06,12,SO,motile,caligus
0.4,1.2,0.8,JS,J11,2019,06,16,SO,motile,caligus
0,0.46153846153846156,0.23076923076923078,DI,D09,2019,06,17,SO,motile,caligus
0.1,1.6,0.8500000000000001,DI,D35,2019,06,20,SO,motile,caligus
0,0,0,DI,D09,2019,06,24,SO,motile,caligus
0.4,2,1.2,JS,J11,2019,06,24,SO,motile,caligus
0,5,2.5,DI,D22,2019,06,25,SO,motile,caligus
0,1,0.5,JS,J02,2019,06,28,SO,motile,caligus
3,3,3,JS,J11,2019,06,29,SO,motile,caligus
0.3076923076923077,1.3846153846153846,0.8461538461538461,DI,D09,2019,07,02,SO,motile,caligus
0,0.6,0.3,DI,D35,2019,07,04,SO,motile,caligus
0,1,0.5,JS,J03,2019,07,04,SO,motile,caligus
2,3,2.5,JS,J11,2019,07,06,SO,motile,caligus
4,4,4,DI,D09,2019,07,08,SO,motile,caligus
0,3.8,1.9,JS,J03,2019,07,09,SO,motile,caligus
1,1,1,DI,D35,2019,07,11,SO,motile,caligus
0,13,6.5,JS,J11,2019,07,11,SO,motile,caligus
0,0,0,DI,D09,2019,07,22,SO,motile,caligus
0,0,0,DI,D09,2020,05,19,SO,motile,caligus
0.06666666666666667,0.43333333333333335,0.25,DI,D10,2020,05,22,SO,motile,caligus
0.23076923076923078,0.9230769230769231,0.576923076923077,DI,D09,2020,05,26,SO,motile,caligus
0,0.6,0.3,DI,D27,2020,05,27,SO,motile,caligus
0.5,1.75,1.125,DI,D09,2020,06,02,SO,motile,caligus
0,1,0.5,DI,D35,2020,06,05,SO,motile,caligus
0.3333333333333333,1,0.6666666666666666,DI,D09,2020,06,08,SO,motile,caligus
0.45,1.05,0.75,DI,D27,2020,06,10,SO,motile,caligus
0.29411764705882354,1.2941176470588236,0.7941176470588236,DI,D09,2020,06,16,SO,motile,caligus
0.3125,0.875,0.59375,DI,D09,2020,06,22,SO,motile,caligus
0.21052631578947367,0.7894736842105263,0.5,DI,D27,2020,06,23,SO,motile,caligus
0,0,0,DI,D09,2020,06,29,SO,motile,caligus
2,3,2.5,DI,D09,2020,07,06,SO,motile,caligus
0,0,0,DI,D27,2020,07,07,SO,motile,caligus
0,0,0,DI,D07,2015,05,16,CU,motile,lep
0,0.3333333333333333,0.16666666666666666,DI,D08,2015,05,19,CU,motile,lep
0,1.2,0.6,DI,D09,2015,05,20,CU,motile,lep
0.125,1,0.5625,DI,D07,2015,05,21,CU,motile,lep
0,0,0,DI,D08,2015,05,23,CU,motile,lep
0,0,0,JS,J02,2015,05,24,CU,motile,lep
0,0,0,DI,D09,2015,05,26,CU,motile,lep
0,0.6,0.3,JS,J03,2015,05,26,CU,motile,lep
0,0,0,JS,J09,2015,05,26,CU,motile,lep
0,0.6,0.3,DI,D09,2015,05,28,CU,motile,lep
0,0.7,0.35,DI,D08,2015,05,31,CU,motile,lep
0,0,0,JS,J03,2015,05,31,CU,motile,lep
0,0,0,JS,J09,2015,05,31,CU,motile,lep
0,0,0,DI,D09,2015,06,01,CU,motile,lep
0,0,0,JS,J02,2015,06,01,CU,motile,lep
0,0.3333333333333333,0.16666666666666666,DI,D07,2015,06,05,CU,motile,lep
0,0,0,DI,D09,2015,06,05,CU,motile,lep
0,0.9,0.45,DI,D07,2015,06,07,CU,motile,lep
0,0,0,DI,D09,2015,06,07,CU,motile,lep
0,0,0,JS,J09,2015,06,07,CU,motile,lep
0,0,0,JS,J03,2015,06,08,CU,motile,lep
0,0,0,DI,D07,2015,06,09,CU,motile,lep
0,0,0,DI,D09,2015,06,09,CU,motile,lep
0,0.6,0.3,DI,D09,2015,06,11,CU,motile,lep
0,0,0,DI,D07,2015,06,13,CU,motile,lep
0,0.6666666666666666,0.3333333333333333,DI,D09,2015,06,14,CU,motile,lep
0,0,0,JS,J03,2015,06,15,CU,motile,lep
0,0.6,0.3,JS,J02,2015,06,16,CU,motile,lep
0,0,0,JS,J09,2015,06,16,CU,motile,lep
0,0.3,0.15,DI,D08,2015,06,17,CU,motile,lep
0,0.6,0.3,DI,D09,2015,06,18,CU,motile,lep
0,0,0,JS,J02,2015,06,19,CU,motile,lep
0,0,0,JS,J09,2015,06,19,CU,motile,lep
0,0,0,DI,D09,2015,06,20,CU,motile,lep
0,1.2,0.6,DI,D09,2015,06,22,CU,motile,lep
0,0,0,JS,J02,2015,06,23,CU,motile,lep
0,0,0,JS,J03,2015,06,23,CU,motile,lep
0,0,0,DI,D09,2015,06,24,CU,motile,lep
0,1.2,0.6,DI,D09,2015,06,27,CU,motile,lep
0,0,0,JS,J09,2015,06,27,CU,motile,lep
0,0,0,JS,J03,2015,06,28,CU,motile,lep
0,0.42857142857142855,0.21428571428571427,DI,D09,2015,06,29,CU,motile,lep
0,0,0,JS,J09,2015,07,01,CU,motile,lep
0,0,0,DI,D09,2015,07,02,CU,motile,lep
0,0.6,0.3,DI,D09,2015,07,06,CU,motile,lep
0,0,0,DI,D09,2015,07,07,CU,motile,lep
0,0,0,JS,J09,2015,07,07,CU,motile,lep
0,0,0,DI,D09,2015,07,14,CU,motile,lep
0,0,0,DI,D22,2016,05,15,CU,motile,lep
0,0,0,DI,D08,2016,05,19,CU,motile,lep
0,0,0,JS,J02,2016,05,22,CU,motile,lep
0,0,0,JS,J09,2016,05,22,CU,motile,lep
0,1.8,0.9,DI,D09,2016,05,23,CU,motile,lep
0,0,0,DI,D22,2016,05,23,CU,motile,lep
0,0,0,DI,D09,2016,05,27,CU,motile,lep
0,0,0,DI,D22,2016,05,27,CU,motile,lep
0,0,0,JS,J09,2016,05,27,CU,motile,lep
0,0.3,0.15,JS,J02,2016,05,28,CU,motile,lep
0,0,0,JS,J03,2016,05,28,CU,motile,lep
0,0,0,DI,D09,2016,06,01,CU,motile,lep
0,0,0,DI,D22,2016,06,01,CU,motile,lep
0,0.3,0.15,JS,J02,2016,06,01,CU,motile,lep
0,0.3,0.15,JS,J09,2016,06,02,CU,motile,lep
0,3.1666666666666665,1.5833333333333333,JS,J03,2016,06,04,CU,motile,lep
0,0,0,DI,D09,2016,06,07,CU,motile,lep
0,0.3,0.15,DI,D22,2016,06,07,CU,motile,lep
0,0,0,DI,D08,2016,06,09,CU,motile,lep
0.1,0.6,0.35,JS,J02,2016,06,09,CU,motile,lep
0,0,0,JS,J09,2016,06,09,CU,motile,lep
0,0,0,JS,J03,2016,06,10,CU,motile,lep
0,0.3,0.15,DI,D09,2016,06,14,CU,motile,lep
0,0,0,DI,D22,2016,06,14,CU,motile,lep
0,0.3,0.15,JS,J03,2016,06,18,CU,motile,lep
0,0,0,JS,J09,2016,06,18,CU,motile,lep
0,0.9,0.45,DI,D09,2016,06,21,CU,motile,lep
0,0,0,JS,J03,2016,06,23,CU,motile,lep
0,0,0,JS,J02,2016,06,24,CU,motile,lep
0,0,0,JS,J09,2016,07,04,CU,motile,lep
0,0,0,DI,D09,2016,07,06,CU,motile,lep
0,0,0,DI,D09,2017,05,25,CU,motile,lep
0,0,0,DI,D09,2017,05,29,CU,motile,lep
0,0,0,DI,D27,2017,06,05,CU,motile,lep
0,0,0,JS,J02,2017,06,06,CU,motile,lep
0,0,0,JS,J03,2017,06,06,CU,motile,lep
0,0,0,DI,D09,2017,06,07,CU,motile,lep
0,0,0,DI,D09,2017,06,12,CU,motile,lep
0,0.25,0.125,DI,D27,2017,06,13,CU,motile,lep
0,0,0,JS,J09,2017,06,13,CU,motile,lep
0,0.15,0.075,JS,J03,2017,06,14,CU,motile,lep
0,0.3,0.15,DI,D22,2017,06,19,CU,motile,lep
0,0,0,DI,D09,2017,06,20,CU,motile,lep
0,0,0,JS,J02,2017,06,20,CU,motile,lep
0,0,0,JS,J09,2017,06,21,CU,motile,lep
0,0,0,DI,D09,2017,06,26,CU,motile,lep
0,0,0,JS,J09,2017,06,27,CU,motile,lep
0,0,0,DI,D10,2017,06,28,CU,motile,lep
0,0,0,JS,J02,2017,06,28,CU,motile,lep
0,0,0,DI,D22,2017,07,04,CU,motile,lep
0,0,0,DI,D27,2017,07,04,CU,motile,lep
0,0,0,DI,D09,2017,07,05,CU,motile,lep
0,0,0,JS,J09,2017,07,06,CU,motile,lep
0,0,0,JS,J02,2017,07,07,CU,motile,lep
0,0,0,JS,J03,2017,07,07,CU,motile,lep
0,0.9,0.45,DI,D09,2017,07,10,CU,motile,lep
0,0.6,0.3,DI,D07,2018,05,14,CU,motile,lep
0,0.3,0.15,DI,D09,2018,05,15,CU,motile,lep
0,0,0,DI,D08,2018,05,17,CU,motile,lep
0,0,0,DI,D09,2018,05,22,CU,motile,lep
0,0,0,DI,D27,2018,05,23,CU,motile,lep
0,0,0,DI,D08,2018,05,24,CU,motile,lep
0,0.3,0.15,DI,D09,2018,05,28,CU,motile,lep
0,0,0,DI,D27,2018,05,29,CU,motile,lep
0,0.3,0.15,DI,D10,2018,05,30,CU,motile,lep
0,0,0,JS,J09,2018,05,31,CU,motile,lep
0,0,0,JS,J03,2018,06,03,CU,motile,lep
0,0,0,DI,D09,2018,06,04,CU,motile,lep
0,0.3,0.15,DI,D27,2018,06,05,CU,motile,lep
0,0,0,DI,D10,2018,06,07,CU,motile,lep
0,0,0,JS,J09,2018,06,07,CU,motile,lep
0,0,0,DI,D09,2018,06,11,CU,motile,lep
0,0,0,DI,D22,2018,06,12,CU,motile,lep
0,0,0,JS,J02,2018,06,12,CU,motile,lep
0,0.3,0.15,DI,D10,2018,06,13,CU,motile,lep
0,0,0,JS,J09,2018,06,14,CU,motile,lep
0,0,0,DI,D09,2018,06,18,CU,motile,lep
0,0,0,DI,D22,2018,06,19,CU,motile,lep
0,0,0,DI,D10,2018,06,20,CU,motile,lep
0,0,0,JS,J02,2018,06,20,CU,motile,lep
0,0,0,JS,J09,2018,06,21,CU,motile,lep
0,0,0,JS,J03,2018,06,23,CU,motile,lep
0,0,0,DI,D09,2018,06,25,CU,motile,lep
0,0,0,DI,D27,2018,06,26,CU,motile,lep
0,0,0,DI,D09,2018,06,27,CU,motile,lep
0,0,0,DI,D10,2018,06,27,CU,motile,lep
0,0,0,JS,J09,2018,06,28,CU,motile,lep
0,0,0,DI,D09,2018,07,03,CU,motile,lep
0,0,0,JS,J03,2018,07,03,CU,motile,lep
0,0,0,DI,D27,2018,07,04,CU,motile,lep
0,0,0,JS,J09,2018,07,04,CU,motile,lep
0,0,0,DI,D10,2018,07,05,CU,motile,lep
0,0,0,JS,J03,2018,07,09,CU,motile,lep
0,0,0,JS,J09,2018,07,09,CU,motile,lep
0,0,0,DI,D09,2018,08,01,CU,motile,lep
0,0,0,DI,D09,2019,05,21,CU,motile,lep
0,0,0,DI,D27,2019,05,22,CU,motile,lep
0,0,0,DI,D22,2019,05,26,CU,motile,lep
0,0,0,DI,D27,2019,05,26,CU,motile,lep
0,0,0,JS,J11,2019,05,26,CU,motile,lep
0,0,0,DI,D35,2019,05,27,CU,motile,lep
0,0,0,DI,D09,2019,05,28,CU,motile,lep
0,0,0,DI,D27,2019,05,29,CU,motile,lep
0,0,0,JS,J02,2019,05,29,CU,motile,lep
0,0,0,DI,D35,2019,05,30,CU,motile,lep
0,0,0,JS,J11,2019,05,30,CU,motile,lep
0,0.3,0.15,JS,J03,2019,05,31,CU,motile,lep
0,0,0,DI,D27,2019,06,01,CU,motile,lep
0,0,0,DI,D09,2019,06,02,CU,motile,lep
0,0,0,DI,D27,2019,06,04,CU,motile,lep
0,0,0,DI,D09,2019,06,05,CU,motile,lep
0,0.6,0.3,DI,D10,2019,06,06,CU,motile,lep
0,0.375,0.1875,JS,J02,2019,06,06,CU,motile,lep
0,0,0,JS,J11,2019,06,06,CU,motile,lep
0,0,0,JS,J03,2019,06,09,CU,motile,lep
0,0,0,DI,D09,2019,06,10,CU,motile,lep
0,0,0,JS,J11,2019,06,10,CU,motile,lep
0,0,0,DI,D22,2019,06,11,CU,motile,lep
0,0,0,DI,D27,2019,06,11,CU,motile,lep
0,0.5,0.25,JS,J03,2019,06,11,CU,motile,lep
0,0,0,DI,D10,2019,06,12,CU,motile,lep
0,0.3,0.15,JS,J11,2019,06,16,CU,motile,lep
0,0.3,0.15,DI,D09,2019,06,17,CU,motile,lep
0,0,0,DI,D27,2019,06,18,CU,motile,lep
0,0,0,DI,D35,2019,06,20,CU,motile,lep
0,0.3,0.15,DI,D09,2019,06,24,CU,motile,lep
0,0,0,JS,J11,2019,06,24,CU,motile,lep
0,0,0,DI,D22,2019,06,25,CU,motile,lep
0,0.5,0.25,DI,D27,2019,06,25,CU,motile,lep
0,0,0,DI,D35,2019,06,26,CU,motile,lep
0,0,0,JS,J02,2019,06,28,CU,motile,lep
0,0.3,0.15,JS,J11,2019,06,29,CU,motile,lep
0,0.8,0.4,DI,D09,2019,07,02,CU,motile,lep
0,0,0,DI,D27,2019,07,03,CU,motile,lep
0,0,0,DI,D35,2019,07,04,CU,motile,lep
0,0,0,JS,J03,2019,07,04,CU,motile,lep
0,0.3,0.15,JS,J11,2019,07,06,CU,motile,lep
0,0.2727272727272727,0.13636363636363635,DI,D09,2019,07,08,CU,motile,lep
0,0,0,DI,D27,2019,07,09,CU,motile,lep
0,0,0,JS,J03,2019,07,09,CU,motile,lep
0,1.1,0.55,DI,D35,2019,07,11,CU,motile,lep
0,0,0,JS,J11,2019,07,11,CU,motile,lep
0,0.3,0.15,DI,D09,2019,07,22,CU,motile,lep
0,0.8,0.4,DI,D09,2020,05,19,CU,motile,lep
0,0,0,DI,D27,2020,05,27,CU,motile,lep
0,1,0.5,DI,D09,2020,06,02,CU,motile,lep
0,0,0,DI,D35,2020,06,05,CU,motile,lep
0,2,1,DI,D09,2020,06,08,CU,motile,lep
0,1,0.5,DI,D27,2020,06,10,CU,motile,lep
0.1,0.7,0.39999999999999997,DI,D09,2020,06,16,CU,motile,lep
0,0.6,0.3,DI,D09,2020,06,22,CU,motile,lep
0,0.3,0.15,DI,D27,2020,06,23,CU,motile,lep
0,1,0.5,DI,D09,2020,06,29,CU,motile,lep
0,0.3333333333333333,0.16666666666666666,DI,D10,2020,07,03,CU,motile,lep
0,0,0,DI,D27,2020,07,07,CU,motile,lep
0,0,0,DI,D07,2015,05,16,PI,motile,lep
0.5714285714285714,3.432142857142854,2.0017857142857127,DI,D07,2015,05,21,PI,motile,lep
0,0,0,JS,J09,2015,05,26,PI,motile,lep
0,0,0,DI,D08,2015,05,31,PI,motile,lep
0,0,0,DI,D09,2015,06,03,PI,motile,lep
0,1.4285714285714286,0.7142857142857143,JS,J03,2015,06,04,PI,motile,lep
0.16666666666666666,1.6666666666666667,0.9166666666666667,DI,D07,2015,06,07,PI,motile,lep
2,2,2,DI,D09,2015,06,07,PI,motile,lep
0,0,0,JS,J09,2015,06,07,PI,motile,lep
0,0,0,JS,J03,2015,06,08,PI,motile,lep
0,1,0.5,DI,D07,2015,06,09,PI,motile,lep
3,3,3,DI,D09,2015,06,09,PI,motile,lep
0,2,1,DI,D07,2015,06,11,PI,motile,lep
5,5,5,DI,D09,2015,06,11,PI,motile,lep
0,1,0.5,DI,D07,2015,06,13,PI,motile,lep
0,0,0,DI,D09,2015,06,14,PI,motile,lep
0,0.3,0.15,JS,J02,2015,06,16,PI,motile,lep
0,0,0,JS,J09,2015,06,16,PI,motile,lep
0,0.3,0.15,JS,J03,2015,06,17,PI,motile,lep
0,0.3,0.15,JS,J02,2015,06,19,PI,motile,lep
0.1,0.9,0.5,JS,J09,2015,06,19,PI,motile,lep
0.7142857142857143,2.7142857142857144,1.7142857142857144,DI,D09,2015,06,22,PI,motile,lep
0,0.3,0.15,JS,J02,2015,06,23,PI,motile,lep
0,0.5,0.25,JS,J03,2015,06,23,PI,motile,lep
0,0.3,0.15,JS,J09,2015,06,23,PI,motile,lep
0,0.8,0.4,DI,D09,2015,06,27,PI,motile,lep
0,0.3333333333333333,0.16666666666666666,JS,J09,2015,06,27,PI,motile,lep
0,0,0,DI,D09,2015,06,29,PI,motile,lep
0,0.3,0.15,JS,J03,2015,07,01,PI,motile,lep
0,0,0,DI,D09,2015,07,02,PI,motile,lep
0,1,0.5,DI,D09,2015,07,07,PI,motile,lep
0,0.3,0.15,JS,J09,2015,07,07,PI,motile,lep
0,0,0,DI,D09,2015,07,14,PI,motile,lep
0,0,0,DI,D08,2016,05,14,PI,motile,lep
0,0,0,DI,D22,2016,05,15,PI,motile,lep
0,0.3,0.15,JS,J02,2016,05,22,PI,motile,lep
0,0,0,JS,J09,2016,05,22,PI,motile,lep
0,0.5,0.25,DI,D09,2016,05,23,PI,motile,lep
0,0,0,DI,D22,2016,05,23,PI,motile,lep
0,0,0,DI,D09,2016,05,27,PI,motile,lep
0,0.8,0.4,DI,D22,2016,05,27,PI,motile,lep
0,0,0,JS,J09,2016,05,27,PI,motile,lep
